danbai,dan,danhong,hong,jiang,anhong,honghuang,qingzi,danzi,brightness,label,,
0,17,25,19,0,37,0,0,0,89.19097665,hong,,
0,0,14,59,0,4,22,0,0,113.875922,hong,,
17,26,30,22,0,5,0,0,0,133.4774931,hong,,
27,42,8,1,0,22,0,0,0,96.60473778,hong,,
0,12,25,54,0,7,2,0,0,122.1638615,hong,,
11,20,20,15,0,35,0,0,0,102.2534524,hong,,
0,0,0,68,0,0,32,0,0,135.1478084,hong,,
1,16,34,41,0,7,0,0,0,100.8576044,hong,,
0,6,30,47,0,7,11,0,0,128.9387531,hong,,
37,29,21,9,0,4,1,0,0,146.1665783,hong,,
0,0,17,65,0,10,7,0,0,105.690937,hong,,
1,29,53,16,0,1,0,0,0,148.021122,hong,,
23,47,27,1,0,2,0,0,0,149.6097136,hong,,
0,0,23,73,0,0,4,0,0,119.5289621,hong,,
0,0,10,84,0,6,0,0,0,122.9739254,hong,,
0,32,33,31,1,2,0,0,0,143.890581,hong,,
0,7,18,35,4,8,27,0,0,129.0185503,hong,,
3,24,68,5,0,0,0,0,0,170.5854556,hong,,
4,15,25,38,0,16,1,0,0,112.5530406,hong,,
0,8,41,43,0,7,0,0,0,136.7403751,hong,,
7,13,20,36,0,24,0,0,0,95.19641248,hong,,
1,16,34,41,0,6,2,0,0,121.2243745,hong,,
22,24,32,19,0,0,0,0,2,127.3060617,hong,,
0,26,59,5,0,9,1,0,0,158.194609,hong,,
24,25,22,23,0,7,0,0,0,107.5000803,hong,,
0,7,40,50,0,2,0,0,0,174.6388257,hong,,
0,0,37,60,1,2,0,0,0,174.4840915,hong,,
0,0,39,57,0,3,1,0,0,142.1176353,hong,,
1,8,31,50,0,9,0,0,0,102.8817428,hong,,
0,9,47,42,0,2,0,0,0,122.2605096,hong,,
0,1,28,57,13,1,0,0,0,133.2618202,hong,,
1,10,24,54,1,10,0,0,0,133.5852481,hong,,
23,26,23,25,0,2,0,0,0,158.3049686,hong,,
0,13,49,37,0,0,0,0,0,160.7550231,hong,,
2,26,47,15,0,10,0,0,0,108.0006055,hong,,
5,7,11,37,11,1,27,0,0,98.19789533,hong,,
1,50,19,25,0,2,3,0,0,143.8796152,hong,,
18,21,27,22,0,13,0,0,0,114.2164843,hong,,
7,41,17,28,0,8,0,0,0,106.691733,hong,,
6,13,21,46,0,6,7,0,0,119.9646562,hong,,
3,8,34,55,0,0,0,0,0,144.1520827,hong,,
0,0,34,33,0,1,32,0,0,155.8988582,hong,,
0,0,3,17,0,1,79,0,0,118.3125057,hong,,
0,0,40,47,0,0,13,0,0,183.5986428,hong,,
25,15,17,19,0,23,0,0,0,115.4942995,hong,,
4,34,20,36,0,4,1,0,0,126.6594443,hong,,
30,52,16,0,0,2,0,0,0,133.7730334,hong,,
15,43,21,20,0,0,0,0,0,165.6200479,hong,,
0,1,47,50,0,1,1,0,0,122.2342743,hong,,
13,21,39,16,0,9,0,0,2,137.9668773,hong,,
0,5,46,42,0,7,1,0,0,131.5530833,hong,,
0,0,34,56,1,0,10,0,0,156.7974944,hong,,
2,12,31,11,0,43,1,0,0,104.7428239,hong,,
17,20,26,30,0,5,0,0,2,155.3188533,hong,,
0,0,27,71,0,3,0,0,0,123.528819,hong,,
0,1,31,66,0,2,0,0,0,148.5420697,hong,,
0,5,14,37,1,42,1,0,0,127.0877282,hong,,
3,16,13,34,0,33,1,0,0,124.9347964,hong,,
15,26,23,30,2,3,0,0,0,116.6033809,hong,,
0,0,0,45,1,0,54,0,0,140.8652478,hong,,
11,40,42,8,0,1,0,0,0,166.6563248,hong,,
1,15,26,51,0,6,1,0,0,131.1311166,hong,,
0,4,18,67,0,9,2,0,0,122.9165213,hong,,
0,9,49,36,0,5,0,0,0,149.3778238,hong,,
0,3,63,32,0,2,0,0,0,141.6915344,hong,,
2,22,37,36,0,2,0,0,0,134.1895585,hong,,
36,27,16,18,0,4,0,0,0,122.9160501,hong,,
1,9,47,25,0,17,0,0,0,111.300889,hong,,
0,8,34,38,0,19,0,0,0,102.5060792,hong,,
2,26,31,36,0,4,1,0,0,140.634911,hong,,
0,1,63,35,0,1,0,0,0,199.2648081,hong,,
7,54,32,3,0,0,1,0,3,164.3399266,hong,,
0,16,44,36,0,4,0,0,0,150.3307795,hong,,
30,38,12,7,0,1,0,0,12,130.730717,hong,,
0,6,32,9,0,41,11,0,0,87.43681056,hong,,
5,42,29,23,0,1,0,0,0,114.0275953,hong,,
3,34,40,17,0,7,0,0,0,146.0205734,hong,,
0,1,13,81,0,5,0,0,0,96.02893945,hong,,
25,26,19,31,0,0,0,0,0,157.9993034,hong,,
0,28,44,2,0,25,0,0,0,101.0458359,hong,,
1,12,25,30,0,31,0,0,0,81.24988383,hong,,
0,0,8,30,3,19,41,0,0,95.20755169,hong,,
0,1,8,43,5,3,41,0,0,101.7945662,hong,,
0,8,50,32,0,9,0,0,0,137.0048846,hong,,
4,27,35,33,0,0,0,0,0,155.1554074,hong,,
23,30,29,16,0,1,0,0,0,161.4318092,hong,,
10,17,12,20,0,39,2,0,0,90.92660011,hong,,
24,24,22,24,0,6,0,0,0,108.2934953,hong,,
0,12,29,50,0,7,0,0,0,149.6784212,hong,,
5,25,34,8,0,28,0,0,0,81.9051907,hong,,
0,22,42,22,0,13,0,0,0,101.1805114,hong,,
0,11,70,17,0,2,0,0,0,116.3966712,hong,,
0,12,32,51,2,4,0,0,0,168.1665249,hong,,
1,34,51,13,0,1,0,0,0,130.2296783,hong,,
13,32,26,29,0,1,0,0,0,152.0667439,hong,,
0,5,16,1,0,0,79,0,0,162.1929791,hong,,
3,31,56,5,0,4,0,0,0,129.2992167,hong,,
0,7,31,49,0,13,0,0,0,110.2193678,hong,,
1,9,18,23,0,23,26,0,0,137.7370674,hong,,
1,7,35,43,0,14,0,0,0,142.0496909,hong,,
9,19,32,39,0,1,0,0,0,158.8750026,hong,,
2,14,38,42,1,2,0,0,0,168.7945244,hong,,
5,15,40,34,0,7,0,0,0,99.2929387,hong,,
0,3,32,42,0,3,20,0,0,105.0445669,hong,,
21,14,23,28,0,11,2,0,0,91.22943215,hong,,
33,40,20,4,0,1,0,0,2,144.1569486,hong,,
0,0,33,65,0,1,1,0,0,180.0887712,hong,,
46,43,9,0,0,1,0,0,1,138.0076876,hong,,
0,0,0,14,1,11,73,0,0,98.17902311,hong,,
0,18,63,12,0,0,7,0,0,123.7883747,hong,,
0,0,41,53,0,5,0,0,0,157.5969088,hong,,
0,0,33,60,0,5,2,0,0,134.3943315,hong,,
28,32,6,21,0,13,0,0,0,102.6371371,hong,,
15,44,32,6,0,2,0,0,0,131.8152908,hong,,
0,2,39,59,0,0,0,0,0,142.1421072,hong,,
1,16,51,24,0,8,0,0,0,134.9286804,hong,,
0,18,25,36,0,17,2,0,0,111.5324451,hong,,
0,34,35,8,0,23,0,0,0,128.4016799,hong,,
0,10,36,53,0,2,0,0,0,130.0600623,hong,,
16,32,23,9,0,19,1,0,0,123.4381944,hong,,
16,22,29,23,0,9,0,0,0,134.8147704,hong,,
0,0,2,95,0,0,3,0,0,163.2598329,hong,,
0,17,52,25,0,5,0,0,0,118.8353322,hong,,
0,0,8,84,0,8,0,0,0,119.6023376,hong,,
0,11,44,38,0,3,5,0,0,99.11551667,hong,,
0,0,39,40,0,1,20,0,0,181.4150092,hong,,
1,31,61,4,0,2,0,0,0,121.1929601,hong,,
22,32,25,17,0,1,0,0,4,167.1707771,hong,,
0,0,25,54,0,5,16,0,0,142.7785373,hong,,
1,22,60,14,0,3,0,0,0,156.9884879,hong,,
8,32,21,24,0,4,0,2,9,139.4264859,hong,,
0,0,1,94,0,4,1,0,0,126.4905615,hong,,
18,11,35,21,0,9,5,0,0,122.5469766,hong,,
0,3,20,60,0,17,0,0,0,122.137584,hong,,
42,48,2,0,0,8,0,0,0,134.6629909,hong,,
0,0,0,94,0,5,0,0,0,117.0138805,hong,,
23,24,31,8,0,15,0,0,0,122.7985781,hong,,
20,30,30,12,0,7,0,0,0,146.1681224,hong,,
8,22,26,41,0,3,0,0,0,136.9678698,hong,,
0,0,16,77,0,1,6,0,0,101.7238066,hong,,
0,0,1,99,0,0,0,0,0,161.3195848,hong,,
0,0,0,17,1,0,82,0,0,124.8472244,hong,,
0,12,24,56,0,7,0,0,0,150.475957,hong,,
0,2,19,19,0,1,59,0,0,107.2226116,hong,,
3,12,69,12,0,4,0,0,0,189.9293483,hong,,
0,11,32,27,0,29,0,0,0,119.1697926,hong,,
0,3,17,76,0,0,4,0,0,131.555112,hong,,
11,22,26,30,0,11,0,0,0,96.69473556,hong,,
0,2,69,26,0,2,1,0,0,131.5171925,hong,,
0,4,15,73,0,8,0,0,0,105.1211896,hong,,
24,49,27,0,0,0,0,0,0,175.647721,hong,,
0,0,25,63,0,5,7,0,0,133.4182414,hong,,
22,12,33,17,0,16,0,0,0,166.5805705,hong,,
0,0,7,25,0,6,62,0,0,103.1086521,hong,,
0,0,0,12,2,0,86,0,0,125.0409687,hong,,
8,19,11,54,3,5,0,0,0,131.6096654,hong,,
37,19,15,2,0,27,0,0,0,112.8609138,hong,,
53,32,12,2,0,1,0,0,0,129.185308,hong,,
0,0,57,43,0,0,0,0,0,173.3486872,hong,,
63,30,7,0,0,0,0,0,0,141.8336126,hong,,
0,19,42,24,0,6,9,0,0,114.9508607,hong,,
1,27,26,29,0,0,18,0,0,140.3038513,hong,,
31,36,18,4,0,11,0,0,0,129.774605,hong,,
0,33,53,5,0,6,3,0,0,114.9264623,hong,,
47,39,14,0,0,0,0,0,0,144.8673003,hong,,
62,20,15,1,0,1,0,0,0,155.9767908,hong,,
0,0,1,39,0,0,60,0,0,99.86396806,hong,,
9,23,30,24,0,11,2,0,0,99.19405994,hong,,
32,31,28,6,0,0,3,0,0,138.6117087,hong,,
21,21,22,22,0,13,0,0,0,93.62954517,hong,,
7,23,32,29,0,2,7,0,0,132.969652,hong,,
0,0,10,19,0,0,71,0,0,116.3440739,hong,,
0,0,1,8,0,11,80,0,0,69.51190604,hong,,
0,0,0,55,0,0,44,0,0,113.4083386,hong,,
4,29,25,32,0,10,0,0,0,101.2995607,hong,,
2,12,33,26,0,27,0,0,0,164.0285475,hong,,
20,30,23,24,0,3,0,0,0,153.1215665,hong,,
0,35,42,21,0,1,0,0,0,141.3507451,hong,,
0,0,6,84,0,6,4,0,0,104.1137179,hong,,
0,12,37,40,0,10,0,0,0,146.0335184,hong,,
0,1,30,55,0,5,10,0,0,104.6541528,hong,,
6,27,52,12,0,3,0,0,0,120.8208449,hong,,
6,26,61,3,0,0,3,0,0,180.1702306,hong,,
3,32,49,9,0,7,0,0,0,122.1686165,hong,,
13,45,37,1,0,3,0,0,0,138.3223727,hong,,
0,1,15,55,0,2,27,0,0,100.7806997,hong,,
2,14,19,15,0,6,44,0,0,128.3307495,hong,,
34,43,12,2,0,10,0,0,0,159.8589797,hong,,
13,30,48,3,0,5,0,0,0,175.1953249,hong,,
6,28,32,20,0,14,0,0,0,114.3593841,hong,,
0,2,22,70,0,6,0,0,0,117.7429179,hong,,
0,0,2,87,1,10,0,0,0,89.15786031,hong,,
2,43,44,11,0,0,0,0,0,161.6453041,hong,,
26,37,24,10,0,3,0,0,0,133.3202868,hong,,
3,24,47,19,0,7,0,0,0,147.5440263,hong,,
0,0,11,86,0,3,0,0,0,116.1050735,hong,,
0,9,60,31,0,0,0,0,0,150.5217969,hong,,
5,19,73,2,0,0,0,0,0,200.1852661,hong,,
0,2,75,16,0,4,3,0,0,148.8108257,hong,,
12,50,34,1,0,2,0,0,0,135.9720629,hong,,
0,0,0,7,4,0,89,0,0,128.5080358,hong,,
0,3,42,55,0,0,0,0,0,163.1852848,hong,,
13,3,37,47,0,1,0,0,0,188.9144402,hong,,
0,0,18,63,0,1,18,0,0,173.624022,hong,,
37,40,18,2,0,3,0,0,0,157.0681087,hong,,
51,21,10,12,0,5,0,0,0,126.5608794,hong,,
32,47,15,1,0,5,0,0,0,163.0524458,hong,,
0,2,76,13,0,8,1,0,0,107.2474344,hong,,
0,3,44,49,0,4,0,0,0,119.7510515,hong,,
26,31,23,18,0,2,0,0,0,131.6508042,hong,,
0,2,44,46,0,8,0,0,0,101.9782364,hong,,
18,37,22,18,0,4,0,0,0,171.935752,hong,,
19,33,24,14,0,11,0,0,0,141.3155064,hong,,
0,1,44,47,0,4,4,0,0,164.0308849,hong,,
0,44,39,17,0,0,0,0,0,154.6217929,hong,,
0,6,31,56,0,6,1,0,0,117.4809097,hong,,
0,4,32,63,1,0,0,0,0,161.4091944,hong,,
2,26,47,16,0,9,0,0,0,116.2680506,hong,,
0,4,74,21,0,0,0,0,0,201.8083964,hong,,
0,6,21,67,1,5,0,0,0,165.2901185,hong,,
0,1,19,66,2,12,0,0,0,113.2883345,hong,,
0,2,43,19,0,9,27,0,0,94.44193348,hong,,
0,6,49,45,0,0,0,0,0,121.7187621,hong,,
8,19,36,30,0,7,0,0,0,133.0579334,hong,,
1,2,17,12,1,63,3,0,0,121.5991983,hong,,
0,23,57,15,0,5,0,0,0,141.2048794,hong,,
0,1,16,62,16,5,0,0,0,113.9221622,hong,,
1,2,32,53,4,4,5,0,0,127.3544306,hong,,
0,10,64,23,0,4,0,0,0,105.5759009,hong,,
0,17,35,42,0,3,3,0,0,125.9723172,hong,,
2,18,36,27,0,13,3,0,0,105.5361065,hong,,
13,29,35,21,0,0,0,0,1,162.6833926,hong,,
42,24,21,8,0,5,0,0,0,153.9493032,hong,,
0,1,18,48,0,9,23,0,0,89.91624335,hong,,
3,24,31,37,0,5,0,0,0,153.1764668,hong,,
16,20,21,28,0,16,0,0,0,131.0214413,hong,,
0,17,58,17,0,7,0,0,0,110.9889821,hong,,
17,26,36,18,0,3,0,0,0,121.9391606,hong,,
0,3,34,25,0,0,38,0,0,134.8874353,hong,,
1,20,48,21,0,5,5,0,0,123.2600581,hong,,
0,0,21,63,0,12,4,0,0,112.2651197,hong,,
3,22,46,28,0,1,0,0,0,151.5010912,hong,,
0,1,35,64,0,0,0,0,0,159.7602625,hong,,
2,16,31,44,0,6,0,0,1,103.8488205,hong,,
13,37,31,16,0,2,0,0,0,141.5914333,hong,,
0,0,16,81,0,1,1,0,0,127.9950964,hong,,
8,18,24,37,4,9,0,0,0,157.1052763,hong,,
0,0,21,54,0,0,24,0,0,124.4530538,hong,,
9,9,11,52,9,10,0,0,0,103.8425583,hong,,
16,47,31,5,0,0,0,0,0,167.3285645,hong,,
0,0,6,78,12,4,0,0,0,141.3998252,hong,,
0,0,1,87,0,0,12,0,0,140.1555849,hong,,
3,14,25,23,0,34,0,0,0,135.2388134,hong,,
2,4,13,73,0,9,0,0,0,119.8191612,hong,,
3,10,24,42,0,21,0,0,0,94.89708769,hong,,
0,0,50,50,0,0,0,0,0,183.4586447,hong,,
6,13,31,47,0,4,0,0,0,141.7810447,hong,,
0,10,47,29,0,14,0,0,0,87.3688622,hong,,
0,1,24,41,1,25,9,0,0,134.3783233,hong,,
0,17,41,41,0,0,1,0,0,167.2480707,hong,,
7,16,47,25,0,5,0,0,0,170.4621292,hong,,
0,0,1,62,0,1,37,0,0,101.6909733,hong,,
0,0,28,71,0,1,0,0,0,161.9940852,hong,,
0,1,41,58,0,0,0,0,0,168.2732673,hong,,
0,4,35,28,0,26,6,0,0,121.2724485,hong,,
0,1,31,36,0,13,19,0,0,134.9191977,hong,,
24,42,31,1,0,2,0,0,0,136.193446,hong,,
0,0,9,56,2,3,30,0,0,129.3571176,hong,,
3,26,33,12,0,26,0,0,0,141.7156914,hong,,
0,0,32,67,0,0,0,0,0,171.0359022,hong,,
0,0,0,49,0,2,49,0,0,116.6171178,hong,,
2,43,42,11,0,2,0,0,0,153.7338585,hong,,
0,2,23,53,0,8,14,0,0,126.0090794,hong,,
3,40,45,5,0,6,0,0,0,164.9175368,hong,,
0,0,34,48,0,4,14,0,0,154.9240531,hong,,
2,15,39,5,0,6,34,0,0,108.901175,hong,,
4,20,48,18,0,10,1,0,0,128.0805713,hong,,
0,1,31,61,0,4,2,0,0,157.609059,hong,,
0,10,55,29,0,6,0,0,0,128.1608589,hong,,
8,33,41,19,0,0,0,0,0,157.1375536,hong,,
2,28,64,1,0,5,0,0,0,112.31328,hong,,
21,31,20,4,0,24,0,0,0,113.620856,hong,,
2,11,50,26,0,11,0,0,0,91.83673786,hong,,
6,18,23,12,0,41,0,0,0,85.15712581,hong,,
26,23,20,30,0,1,0,0,0,151.5508357,hong,,
13,21,42,23,0,1,0,0,0,181.7783054,hong,,
7,26,33,29,0,3,2,0,0,161.6636471,hong,,
0,5,36,53,0,4,2,0,0,102.8515729,hong,,
0,0,38,44,0,0,18,0,0,142.3106588,hong,,
0,5,42,46,0,5,0,0,0,178.5442165,hong,,
12,41,29,10,0,8,0,0,0,117.219648,hong,,
0,0,6,82,3,7,2,0,0,125.2350283,hong,,
1,22,34,33,0,10,0,0,0,100.3945316,hong,,
0,24,37,33,0,5,0,0,0,151.6348564,hong,,
34,26,19,0,0,20,0,0,0,125.4222932,hong,,
0,0,24,50,0,26,0,0,0,130.4782043,hong,,
0,8,13,37,0,38,4,0,0,134.0023639,hong,,
15,36,42,2,0,5,0,0,0,146.1542039,hong,,
0,0,13,86,0,1,0,0,0,175.4149668,hong,,
0,0,3,80,4,11,1,1,0,93.48176574,hong,,
0,0,1,89,0,3,7,0,0,111.8691003,hong,,
2,27,36,30,0,3,1,0,0,141.0918268,hong,,
3,9,42,20,0,24,1,0,0,91.28298344,hong,,
5,53,31,1,0,10,0,0,0,154.2149007,hong,,
15,49,18,1,0,18,0,0,0,152.8283972,hong,,
25,28,21,16,0,7,0,0,3,129.5524175,hong,,
0,0,3,11,6,2,77,0,0,134.4530685,hong,,
7,40,42,2,0,0,9,0,0,146.134349,hong,,
54,26,13,3,0,2,0,0,1,145.4024027,hong,,
2,13,52,29,0,3,0,0,0,114.8792114,hong,,
18,45,32,3,0,2,0,0,0,182.9431176,hong,,
8,33,28,25,0,3,0,0,3,146.2663409,hong,,
0,0,6,70,3,0,20,0,0,129.8710177,hong,,
75,20,5,0,0,0,0,0,0,172.37148,hong,,
0,4,29,62,0,4,0,0,0,130.522956,hong,,
0,0,14,29,0,0,58,0,0,165.9800142,hong,,
0,0,14,69,0,0,16,0,0,180.9561924,hong,,
0,2,15,70,0,6,7,0,0,132.7191284,hong,,
0,0,8,80,1,1,10,0,0,175.4426258,hong,,
0,5,40,44,0,9,2,0,0,116.3640127,hong,,
0,0,1,94,0,3,3,0,0,117.1963231,hong,,
11,12,25,44,0,7,1,0,0,106.127997,hong,,
39,21,18,2,0,20,0,0,0,125.8608289,hong,,
0,0,1,38,0,0,61,0,0,141.2825215,hong,,
0,10,45,44,0,0,1,0,0,183.5072022,hong,,
32,27,10,3,0,15,0,4,10,122.5195741,hong,,
23,32,20,22,0,4,0,0,0,142.9938113,hong,,
9,38,37,13,0,4,0,0,0,131.241561,hong,,
13,34,28,24,0,0,0,0,0,158.6782049,hong,,
44,18,22,15,0,2,0,0,0,140.6343697,hong,,
25,46,19,9,0,0,0,0,0,155.1847234,hong,,
3,25,43,23,0,6,0,0,0,119.5165568,hong,,
7,32,37,24,0,1,0,0,0,162.6010257,hong,,
41,41,15,3,0,0,0,0,0,184.3483175,hong,,
5,26,31,36,0,1,0,0,0,153.1196824,hong,,
20,30,30,19,0,2,0,0,0,135.2616083,hong,,
4,32,48,16,0,0,0,0,0,162.8069529,hong,,
0,0,1,16,0,3,80,0,0,90.33139719,hong,,
0,1,16,68,0,6,9,0,0,108.0818367,hong,,
44,41,10,0,0,4,0,0,0,148.5498841,hong,,
0,0,15,73,7,0,4,0,0,137.7670674,hong,,
1,18,58,22,0,1,0,0,0,181.5923261,hong,,
0,0,25,75,0,0,0,0,0,163.4131342,hong,,
6,33,44,13,0,1,0,0,2,165.9594102,hong,,
0,0,5,59,6,2,28,0,0,118.7540174,hong,,
27,42,21,7,0,2,0,0,0,169.8634506,hong,,
0,0,23,67,0,1,8,0,0,152.9949559,hong,,
0,3,13,83,0,0,0,0,0,160.1795754,hong,,
4,16,22,50,0,0,0,1,6,141.9234762,hong,,
2,36,40,20,0,0,2,0,0,184.2756569,hong,,
8,30,40,19,0,3,1,0,0,142.8913322,hong,,
1,2,33,62,1,0,0,0,0,169.4117509,hong,,
2,21,43,26,0,9,0,0,0,170.6614833,hong,,
0,4,18,77,1,0,0,0,0,174.8402136,hong,,
0,0,5,52,2,1,39,0,0,172.8992879,hong,,
35,29,13,22,0,0,0,0,0,139.8023259,hong,,
0,0,26,71,2,1,0,0,0,158.4651379,hong,,
0,11,75,13,0,1,0,0,0,140.8706742,hong,,
2,31,46,18,0,2,0,0,0,171.0101589,hong,,
0,6,36,54,0,4,0,0,0,101.1888461,hong,,
4,23,35,10,0,28,0,0,0,83.5922741,hong,,
1,1,13,49,5,1,31,0,0,113.3719802,hong,,
0,4,29,67,0,0,0,0,0,194.4313626,hong,,
0,2,30,58,0,0,10,0,0,168.8557401,hong,,
26,27,16,12,0,19,0,0,0,151.1755999,hong,,
2,30,42,25,0,0,0,0,0,125.5827029,hong,,
1,26,23,36,2,0,0,2,9,145.7905916,hong,,
0,1,15,76,7,2,0,0,0,130.7286538,hong,,
2,26,42,29,1,0,0,0,0,148.4734362,hong,,
46,29,20,5,0,0,0,0,0,133.3489799,hong,,
0,3,28,65,4,0,0,0,0,179.2148933,hong,,
0,10,58,31,0,1,0,0,0,170.4375124,hong,,
2,16,27,55,0,0,0,0,0,152.5433883,hong,,
0,6,40,42,2,8,1,0,0,161.7750076,hong,,
23,26,33,17,0,0,1,0,0,164.411524,hong,,
47,47,2,2,0,0,0,0,0,141.7750663,hong,,
20,64,14,0,0,2,0,0,0,142.0916663,hong,,
32,24,22,19,0,2,0,0,0,111.2486872,hong,,
39,17,20,20,0,0,5,0,0,166.4780713,hong,,
1,14,76,6,0,1,2,0,0,163.5708941,hong,,
6,19,22,48,5,1,0,0,0,127.9451168,hong,,
0,2,27,56,0,5,10,0,0,120.3050972,jiang,,
1,9,47,37,0,5,2,0,0,113.9530369,jiang,,
0,0,22,74,1,2,1,0,0,141.2564823,jiang,,
0,0,11,80,1,7,0,0,0,134.3648616,jiang,,
19,18,21,40,1,1,0,0,0,154.1032393,jiang,,
0,0,0,53,6,21,20,0,0,108.4869447,jiang,,
7,22,27,43,1,0,0,0,0,165.7986904,jiang,,
0,13,15,51,3,14,0,3,1,110.811725,jiang,,
0,0,13,82,3,1,0,0,0,146.8240825,jiang,,
0,0,2,52,44,3,0,0,0,110.8702553,jiang,,
0,6,38,52,0,3,0,0,0,128.4488462,jiang,,
0,0,12,79,10,0,0,0,0,155.00132,jiang,,
0,12,33,54,0,0,0,0,0,125.3989747,jiang,,
0,1,13,60,22,3,1,0,0,111.5239202,jiang,,
0,1,3,46,49,1,1,0,0,107.5518371,jiang,,
10,24,27,25,0,15,0,0,0,114.5943621,jiang,,
2,12,26,37,0,18,0,3,2,102.410833,jiang,,
0,0,8,71,18,0,2,0,0,110.0063395,jiang,,
2,8,37,38,0,2,0,5,7,180.9682059,jiang,,
1,15,36,12,0,35,0,0,0,107.9796719,jiang,,
0,0,1,55,19,4,20,0,0,132.1868251,jiang,,
1,9,30,16,0,45,0,0,0,87.52040062,jiang,,
0,2,33,59,1,2,3,0,0,152.465609,jiang,,
0,26,48,5,0,17,0,4,0,130.9355167,jiang,,
0,16,52,22,0,1,0,7,1,124.8769806,jiang,,
14,27,28,20,0,11,0,0,0,128.573876,jiang,,
4,40,16,18,0,0,0,1,20,149.1057724,jiang,,
0,0,13,84,0,2,1,0,0,121.229015,jiang,,
14,40,30,9,0,7,0,0,0,114.2473849,jiang,,
0,1,28,53,0,17,0,0,0,107.1129147,jiang,,
37,46,14,0,0,4,0,0,0,130.6891774,jiang,,
47,9,2,0,0,43,0,0,0,110.5174991,jiang,,
31,43,11,1,0,2,0,0,12,123.9156096,jiang,,
15,15,6,0,0,40,0,0,23,88.4587704,jiang,,
0,0,38,49,0,13,0,0,0,133.5836647,jiang,,
0,0,30,68,0,1,0,0,0,166.2599706,jiang,,
0,0,1,43,1,0,55,0,0,133.9484627,jiang,,
0,0,4,86,2,0,8,0,0,146.852584,jiang,,
4,12,12,26,1,45,0,0,0,83.69721633,jiang,,
0,16,32,1,0,0,0,47,4,167.8809766,jiang,,
0,0,0,5,9,0,85,0,0,124.1047516,jiang,,
0,0,45,50,0,5,0,0,0,107.7354362,jiang,,
0,12,39,46,0,3,0,0,0,112.6684187,jiang,,
0,2,31,60,0,6,0,0,0,109.8823814,jiang,,
0,13,22,40,7,16,0,1,1,120.7569642,jiang,,
0,6,16,25,0,44,0,5,3,98.84181407,jiang,,
0,1,4,84,0,9,3,0,0,98.93595386,jiang,,
45,15,0,0,0,19,0,1,20,118.5402142,jiang,,
5,8,10,32,0,8,38,0,0,149.3265474,jiang,,
0,0,9,90,0,1,0,0,0,101.7087575,jiang,,
0,0,1,91,3,1,4,0,0,132.6637344,jiang,,
27,23,20,8,0,20,1,0,0,120.4555733,jiang,,
0,0,0,57,15,3,25,0,0,91.81033194,jiang,,
0,8,19,66,0,6,0,0,0,100.7650389,jiang,,
0,0,6,89,3,1,0,0,0,126.8398866,jiang,,
0,0,8,71,21,0,0,0,0,140.0431832,jiang,,
0,6,25,65,3,1,1,0,0,156.2897525,jiang,,
1,7,19,68,4,0,1,0,0,151.6678786,jiang,,
1,13,32,37,1,14,0,1,1,102.6518742,jiang,,
55,5,0,0,0,41,0,0,0,116.009274,jiang,,
0,0,1,10,0,0,89,0,0,112.7170822,jiang,,
0,1,12,25,0,0,62,0,0,152.5857961,jiang,,
0,5,13,31,0,1,49,0,0,90.85046178,jiang,,
5,43,35,14,0,0,2,0,0,133.5109678,jiang,,
0,6,41,47,0,5,1,0,0,129.935051,jiang,,
0,35,38,2,0,1,23,0,0,107.7763652,jiang,,
36,58,1,0,0,5,0,0,0,155.0138968,jiang,,
0,17,49,27,0,7,0,0,0,115.1077402,jiang,,
66,13,1,0,0,1,0,0,18,174.6973676,jiang,,
0,0,39,48,0,0,12,0,0,119.0542333,jiang,,
1,15,45,35,0,5,0,0,0,125.8621188,jiang,,
28,32,15,0,0,0,0,0,24,155.7655448,jiang,,
37,27,0,0,0,3,0,1,32,122.9779079,jiang,,
1,19,23,54,0,2,0,1,1,134.9163383,jiang,,
0,0,36,63,0,0,0,0,0,117.4943329,jiang,,
66,19,1,0,0,0,0,0,14,161.8637812,jiang,,
0,1,14,77,4,4,0,0,0,114.2487866,jiang,,
20,29,19,11,0,20,0,0,0,119.981745,jiang,,
0,3,14,21,0,55,7,0,0,82.11166941,jiang,,
1,1,4,30,0,59,4,0,0,66.07988314,jiang,,
40,43,11,3,0,2,0,0,1,163.764247,jiang,,
3,25,28,43,0,1,0,0,0,125.211376,jiang,,
26,2,0,0,0,72,0,0,0,96.03590313,jiang,,
0,2,32,51,0,15,0,0,0,85.82983807,jiang,,
19,26,32,13,0,10,0,0,0,125.3433391,jiang,,
0,4,14,27,0,52,2,0,0,84.05646755,jiang,,
5,27,30,11,0,26,2,0,0,114.8332158,jiang,,
0,1,9,57,26,7,0,0,0,127.5589061,jiang,,
10,28,21,10,0,31,1,0,0,105.9867883,jiang,,
30,23,26,18,0,4,0,0,0,123.1445308,jiang,,
47,32,11,3,0,9,0,0,0,119.8152296,jiang,,
38,34,6,0,0,21,0,0,0,114.2783721,jiang,,
15,20,29,22,0,14,0,0,0,115.3971532,jiang,,
5,30,33,30,0,3,0,0,0,120.5759705,jiang,,
4,25,43,25,0,3,0,0,0,116.3322897,jiang,,
1,10,37,34,0,9,9,0,0,131.6154895,jiang,,
20,43,26,3,0,7,0,0,0,110.6621521,jiang,,
0,0,1,18,9,6,67,0,0,127.3599607,jiang,,
